"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"542","Rv1456c",0.458069555666667,1.988015181,1.76296790583736,0.0957857984252546,0.385811863138887,-5.01029392299503
"3111","Rv3739c",0.521274811638889,1.73494795515385,1.76285637452229,0.0958051473578094,0.385811863138887,-5.01046527510913
"12","Rv0095c",-0.26612879775,2.22742697992308,-1.76229540636095,0.09590251820726,0.385914037230416,-5.01132701103519
"550","Rv1464",0.291211137,1.17822219123077,1.76154422139368,0.0960330413103794,0.385999151404918,-5.01248065625885
"272","Rv1223",0.418929496583333,1.32810938076923,1.76073707413986,0.0961734607562887,0.385999151404918,-5.01371987139721
"3794","Rv0078A",0.334585493305556,1.151659177,1.76067417675174,0.0961844105296003,0.385999151404918,-5.01381642158357
"1738","Rv2515c",0.313157579361111,1.40798209684615,1.76032639901555,0.0962449745876861,0.385999151404918,-5.01435023269234
"3911","Rv0915c",0.38387586725,1.23959954453846,1.76010387562925,0.0962837435500701,0.385999151404918,-5.01469175048048
"4769",NA,-0.262111941166667,1.24621679038462,-1.75955055887414,0.0963802037234407,0.386097079191063,-5.01554082526957
"30","Rv0999",0.452168676138889,1.62310224646154,1.75677636220892,0.0968651021512934,0.387587383075986,-5.01979512354959
"2425","Rv3125c",-0.528325868694445,2.04066626630769,-1.75631119073601,0.0969466165868153,0.387587383075986,-5.02050802482889
"3790","Rv0807",0.368308217333333,1.919012245,1.75618262227113,0.0969691568479287,0.387587383075986,-5.02070504034747
"2065","Rv0276",-0.287543769805556,1.49221047153846,-1.75430723092165,0.0972984643470019,0.388613836736163,-5.02357772425147
"2637","Rv3312c",-0.36478310775,1.02033307523077,-1.7528674352556,0.0975519441260927,0.389328226444268,-5.02578174225776
"66","Rv0100",0.269925623583333,1.29223904330769,1.75246668142925,0.0976226000636374,0.389328226444268,-5.02639498918751
"5119",NA,-0.269100101861113,4.43732577523077,-1.751923255126,0.0977184813864558,0.389411132849784,-5.02722640442496
"1619","Rv2414c",0.362123630166667,2.82054102823077,1.75152562141327,0.0977886911969794,0.389411132849784,-5.02783465197731
"1243","Rv2082",0.27234725886111,1.59073811653846,1.74994859434769,0.0980675778396997,0.39023178709784,-5.03024604497949
"3859","Rv0868c",0.482021415805555,1.25665027976923,1.74917530679249,0.0982045812146471,0.390487058835689,-5.03142791394213
"43","Rv1011",0.489122562666667,1.52859953361538,1.74834863092209,0.0983512275028214,0.390535188533732,-5.03269098245004
"1999","Rv0270",0.558579182527777,1.07307074207692,1.74828408578594,0.0983626853527898,0.390535188533732,-5.03278958292306
"5239",NA,-0.389901576027777,3.90501344892308,-1.74755762277812,0.0984917248739872,0.390535188533732,-5.03389916988256
"2652","Rv3322c",0.482236710694444,1.37816961607692,1.74746532698026,0.0985081296450756,0.390535188533732,-5.03404011814733
"407","Rv1337",-0.375976379972223,2.47159719076923,-1.74580502490213,0.0988036399050907,0.391417228301024,-5.03657475000606
"5137",NA,0.389383254138889,0.934826264846154,1.74336014202954,0.0992401973994497,0.392358397226544,-5.04030410661144
"3142","Rv3768",-0.408243614111111,1.06955230061538,-1.7433495095031,0.09924209959529,0.392358397226544,-5.04032031730173
"326","Rv1270c",0.335693342916666,1.05428751830769,1.74321010801535,0.0992670419359264,0.392358397226544,-5.04053284696518
"4566",NA,0.410647748055556,1.63664727730769,1.74199453312513,0.0994847690160797,0.392358397226544,-5.04238559939972
"2237","Rv2961",0.364967820611111,1.43304554215385,1.74073901140724,0.0997100866381192,0.392358397226544,-5.04429830131146
"1527","Rv2333c",-0.279883726222222,1.02703033738462,-1.74038858768988,0.0997730532302265,0.392358397226544,-5.04483197801541
"3169","Rv3792",-0.295989781388889,1.945396087,-1.74036088744822,0.0997780320767428,0.392358397226544,-5.04487416084692
"201","Rv1159A",-0.663392156416666,1.08506207184615,-1.74036073403852,0.0997780596512306,0.392358397226544,-5.04487439446292
"4285",NA,0.427208873638888,3.28967218569231,1.74010676581871,0.0998237180174565,0.392358397226544,-5.04526112391051
"1171","Rv2021c",-0.515199538416668,2.00413642223077,-1.73951470380294,0.0999302293048382,0.392358397226544,-5.04616253340909
"4779",NA,-0.402389130833333,1.00643314492308,-1.7382985632392,0.100149321247325,0.392358397226544,-5.04801343236511
"3205","Rv3824c",-0.266936664222222,0.699096568,-1.73818635304306,0.100169557306456,0.392358397226544,-5.04818416501429
"1744","Rv2520c",-0.391091928666667,2.62394676638462,-1.73786227775233,0.100228021188964,0.392358397226544,-5.0486772167504
"963","Rv1835c",0.303560861,0.887670304153846,1.73781961724947,0.100235719442174,0.392358397226544,-5.04874211617714
"3947","Rv0091",0.529908822777778,1.02404951023077,1.73779999835042,0.10023925992094,0.392358397226544,-5.04877196204017
"3517","Rv0056",-0.344571844388889,1.45152189607692,-1.73773292863787,0.100251364319974,0.392358397226544,-5.04887399217579
"4292",NA,0.656632915666667,2.35246785553846,1.73754307446514,0.100285635112009,0.392358397226544,-5.04916279402118
"2086","Rv2828A",-0.388496090777778,3.05859154192308,-1.73588991013525,0.100584479803189,0.393057818796526,-5.05167662738643
"282","Rv1231c",0.260874851194444,1.46531945046154,1.73574303181708,0.100611068542693,0.393057818796526,-5.05189989328275
"2558","Rv3240c",-0.266807223666667,0.990649756692308,-1.73470378729964,0.100799372775203,0.393506655553598,-5.05347924811396
"832","Rv1713",0.37137209225,1.02440847292308,1.73405862411937,0.100916425884825,0.393676887003394,-5.05445938236357
"4342",NA,-0.254723236055555,1.92344851476923,-1.73301448918903,0.101106115062965,0.393782622133309,-5.0560451008206
"4349",NA,0.371680247444445,1.67666163138462,1.73268580278442,0.101165891876799,0.393782622133309,-5.05654413699574
"1994","Rv2742c",0.378297179361111,0.987740551,1.73255299062326,0.101190054561889,0.393782622133309,-5.05674576370005
"3370","Rv0435c",0.401056261444444,1.06161395484615,1.73189181872318,0.101310416916836,0.393782622133309,-5.05774935205831
"2011","Rv2758c",-0.341049733388889,0.906934093615385,-1.7318893590855,0.10131086491079,0.393782622133309,-5.05775308502996
"5065",NA,0.216327868611111,1.77417571,1.730749492325,0.101518663181363,0.394304372936308,-5.05948265570689
"660","Rv1560",-0.543373712083333,1.36608651507692,-1.72997429424519,0.101660193253576,0.394568164981293,-5.06065844709337
"3339","Rv0407",-0.283463168472223,0.866236059230769,-1.72956068262663,0.101735777454335,0.394575808361241,-5.06128564816384
"639","Rv1540",0.310948036944445,0.977148466384615,1.72856514069351,0.101917904558851,0.394996361847753,-5.0627948621416
"1695","Rv2478c",0.397298583361111,1.06691406815385,1.72667064360079,0.102265269752537,0.395234027073029,-5.0656652003673
"126","Rv1091",-0.32752645213889,4.694494828,-1.72663055184549,0.102272631843148,0.395234027073029,-5.06572591945595
"4816",NA,-0.221592096111111,2.75464569430769,-1.72641805067153,0.102311661323956,0.395234027073029,-5.06604773678965
"4115",NA,-0.388670859194445,1.88357283015385,-1.7263019112379,0.102332997775072,0.395234027073029,-5.06622360975162
"1319","Rv2151c",-0.23899886,0.960606063769231,-1.72577159406798,0.102430473524461,0.395234027073029,-5.06702657831668
"5216",NA,0.395154045666667,1.54920779546154,1.72563874603439,0.102454904456509,0.395234027073029,-5.06722770050668
"2740","Rv3405c",0.459130445,1.80588309284615,1.72541865095831,0.102495391349162,0.395234027073029,-5.06756088463937
"1231","Rv2072c",-0.262318496277777,1.11961170469231,-1.72479880059551,0.102609488464045,0.395280213252437,-5.06849906717258
"445","Rv1367c",0.539280913888888,1.845717654,1.72441468920425,0.102680247838366,0.395280213252437,-5.06908032629105
"3732","Rv0752c",0.354534546194444,1.34367155576923,1.72352543676524,0.102844224391231,0.395280213252437,-5.07042564788291
"2174","Rv2908c",0.336480461972222,1.01849068538462,1.72350390868724,0.102848196940735,0.395280213252437,-5.07045821103849
"5282",NA,-0.411222115250001,3.19426964761538,-1.72333045383318,0.102880209199593,0.395280213252437,-5.07072056679014
"435","Rv1361c",-0.2888527205,2.04278374015385,-1.72295329282051,0.102949846585896,0.395280213252437,-5.07129097089641
"5217",NA,0.399046027833334,1.95905129415385,1.72200201083525,0.10312566856282,0.395671856475815,-5.07272926790795
"5072",NA,-0.274223370972222,2.53580774861538,-1.72104697195174,0.103302446428497,0.396066604332434,-5.07417268879433
"3576","Rv0616A",-0.399208687027778,1.55605232438462,-1.72046514103889,0.103410271998791,0.39619661037421,-5.07505177946538
"701","Rv1597",-0.268155415055556,1.52608039992308,-1.71871837443478,0.103734570333987,0.397155212135835,-5.07768973164522
"2525","Rv3211",0.326909342583333,0.944758162307692,1.71804095621958,0.103860574012212,0.397252997884119,-5.07871226015505
"2530","Rv3215",-0.315933336111111,1.34508649015385,-1.71747990070151,0.103965033818106,0.397252997884119,-5.07955893220301
"699","Rv1595",-0.408652503388889,0.964934797923077,-1.71706282566595,0.104042745598001,0.397252997884119,-5.08018820261105
"3086","Rv3717",0.390843347,1.37118563961538,1.71698866524592,0.104056568848751,0.397252997884119,-5.08030008248083
"4137",NA,0.345190956388888,4.06137511892308,1.71570684047806,0.10429574785363,0.397792039182115,-5.0822333356216
"1736","Rv2513",-0.281630843527778,1.19848255638462,-1.71543680352877,0.104346195352622,0.397792039182115,-5.08264047787413
"1741","Rv2518c",0.410391331111111,1.51348955938462,1.71480720158438,0.104463897696855,0.397957705511829,-5.08358957250878
"75","Rv1042c",0.357989863944445,1.89763144807692,1.71334813796697,0.104737107100806,0.398432146245793,-5.08578810512048
"187","Rv1149",0.357989863944445,1.89763144807692,1.71334813796697,0.104737107100806,0.398432146245793,-5.08578810512048
"60","Rv1026",0.357897343666667,1.45060876207692,1.71169283933248,0.105047809371101,0.398803130654855,-5.08828074290198
"4255",NA,-0.254847205416667,2.30244681807692,-1.71138485245378,0.105105706849657,0.398803130654855,-5.08874434021974
"5356",NA,0.386307055305555,1.98156029723077,1.7113817398115,0.105106292126199,0.398803130654855,-5.08874902522741
"4817",NA,-0.324229032694444,1.23276602584615,-1.71074723334564,0.105225658518566,0.398803130654855,-5.08970393105685
"9","Rv0982",-0.316858456361111,1.75924696853846,-1.71048460168371,0.105275100319335,0.398803130654855,-5.09009910828489
"1987","Rv0269c",0.341475165361111,0.861573791461538,1.70996674589911,0.105372648241036,0.398803130654855,-5.09087819235278
"5086",NA,-0.600983782194445,2.90500164638462,-1.70985702897877,0.105393325521344,0.398803130654855,-5.09104323391643
"467","Rv1388",-0.221339518027778,1.66893580430769,-1.70966323004003,0.10542985748842,0.398803130654855,-5.09133473765946
"1540","Rv2345",0.2328283355,0.976587433153846,1.70909616829281,0.105536814024746,0.398926179952496,-5.09218755385719
"4988",NA,0.377054528805556,2.65647424546154,1.70590626425648,0.106140227447254,0.400761967289747,-5.09698122495007
"622","Rv1524",-0.358221659583334,0.985155501769231,-1.70515723065895,0.10628234848832,0.400761967289747,-5.09810593517124
"3290","Rv3900c",0.2615746395,0.774856253538462,1.7048273754414,0.106344987053347,0.400761967289747,-5.09860111888784
"4594",NA,-0.283248552777778,3.43249138307692,-1.70467315711814,0.106374283606739,0.400761967289747,-5.0988326107496
"2695","Rv3363c",-0.354003693722222,1.15786218623077,-1.70455717658039,0.106396320793528,0.400761967289747,-5.09900669549833
"396","Rv1327c",0.26881938925,0.736294415769231,1.70308593463081,0.106676210297099,0.401534049994698,-5.10121428236505
"4239",NA,0.25107302575,1.24761481330769,1.70170813087773,0.106938900152672,0.401801982256133,-5.10328045250117
"3655","Rv0683",-0.253165551388889,1.24262510984615,-1.70124485378996,0.107027353144054,0.401801982256133,-5.10397492423663
"2808","Rv3467",-0.341408895777777,2.97758241523077,-1.70103605116171,0.107067240238496,0.401801982256133,-5.10428788468421
"3980","Rv0094c",-0.341408895777777,2.97758241523077,-1.70103605116171,0.107067240238496,0.401801982256133,-5.10428788468421
"2158","Rv2893",0.329507715416666,2.52222777030769,1.70074841576796,0.107122207582838,0.401801982256133,-5.10471895815192
"3184","Rv3806c",-0.40984029113889,1.62213948207692,-1.69844899596318,0.107562504439671,0.403171345312335,-5.1081632107836
"4937",NA,-0.2194309935,1.51199275376923,-1.69515046145948,0.108196838514859,0.405182655258554,-5.11309829106334
"1186","Rv2033c",0.422702026166666,1.12082093376923,1.69487326855835,0.108250291479524,0.405182655258554,-5.11351270368062
"5090",NA,-0.339991545888888,2.92861305446154,-1.69428856475761,0.108363118482289,0.405310986517798,-5.11438669876203
"2638","Rv0326",0.386436864722222,1.43665036253846,1.69391212047791,0.108435812437784,0.405310986517798,-5.1149492822529
"2943","Rv3590c",-0.340456027666667,1.39009389515385,-1.69097528462504,0.109004379591362,0.407152247114773,-5.11933525979909
"3586","Rv0626",0.398736496888889,2.195703441,1.68881981144025,0.109423308403504,0.408432404625891,-5.12255090449707
"307","Rv1254",0.386520957555555,2.01204885115385,1.68756176148953,0.109668457903068,0.408496051984954,-5.12442638877978
"539","Rv1454c",0.363330153527778,1.37007765038462,1.68711980843697,0.109754691097492,0.408496051984954,-5.12508501216967
"2191","Rv2922A",0.395556255027778,1.21707904984615,1.68710164065688,0.109758237215229,0.408496051984954,-5.12511208421242
"2229","Rv2954c",-0.297175946055555,1.32745602607692,-1.687042757911,0.109769731050082,0.408496051984954,-5.12519982473323
"3293","Rv3903c",-0.278196519722222,0.968933069923077,-1.68590114515422,0.10999277720961,0.408496051984954,-5.12690050126998
"2560","Rv3242c",0.32697518075,1.57973967407692,1.68446240639047,0.110274430721592,0.408496051984954,-5.12904265098182
"4092",NA,-0.320485014916667,1.14538255415385,-1.68442946405829,0.110280886910495,0.408496051984954,-5.12909168393398
"4569",NA,-0.320485014916667,1.14538255415385,-1.68442946405829,0.110280886910495,0.408496051984954,-5.12909168393398
"5254",NA,-0.370777319277778,1.70482981023077,-1.68440876367938,0.110284944031798,0.408496051984954,-5.12912249502675
"2734","Rv3400",-0.345926347361111,1.144196128,-1.68424701819328,0.110316649373962,0.408496051984954,-5.12936323285243
"2196","Rv2927c",-0.239231830444444,0.749107477538462,-1.68377455987829,0.110409305540901,0.408496051984954,-5.13006633398397
"3097","Rv3726",-0.335474499861111,1.69713779492308,-1.68373687048564,0.110416699879119,0.408496051984954,-5.1301224164216
"2027","Rv2773c",-0.236759109055556,1.04882544607692,-1.68329851389424,0.110502733010119,0.408496051984954,-5.13077463298936
"4224",NA,-0.274328766222222,0.903193889923077,-1.68279185478268,0.11060224322598,0.408496051984954,-5.131528324882
"567","Rv1477",-0.22845503725,1.75477803661538,-1.68250559369509,0.110658500310337,0.408496051984954,-5.13195408782855
"4778",NA,-0.455163913138889,2.52878293292308,-1.68249922903763,0.110659751395924,0.408496051984954,-5.13196355355262
"1599","Rv2397c",0.294312872694444,1.03278603446154,1.68079553962181,0.110995079321741,0.409186356819165,-5.13449642333707
"254","Rv0116c",-0.436557772722222,1.60340975430769,-1.68077344732331,0.11099943336102,0.409186356819165,-5.13452925594828
"2357","Rv3065",-0.263753432527778,2.03753134653846,-1.68028968175009,0.111094812653755,0.409256491975346,-5.1352481305852
"296","Rv1244",0.421293318444445,1.14844450907692,1.67935607256467,0.111279082399405,0.40958446475875,-5.13663505716674
"1091","Rv1951c",-0.411425673583333,2.62414917861538,-1.67906456234094,0.111336672603265,0.40958446475875,-5.13706799929084
"1954","Rv0266c",0.317281556555556,0.807149283230769,1.67675921889375,0.111793014879025,0.410981179527828,-5.14048994708253
"1359","Rv2189c",0.325715858527778,1.37896973261538,1.6761201688306,0.111919798869366,0.411165265208913,-5.14143793345167
"4992",NA,-0.243687810861111,2.18385276876923,-1.67560674787131,0.112021748212606,0.411230071059359,-5.14219937188881
"2284","Rv3002c",-0.289005537027778,1.08867936484615,-1.67497068567332,0.112148160897309,0.411230071059359,-5.14314246590889
"4014",NA,-0.309850155527777,2.65244352761538,-1.67487290372336,0.112167605203131,0.411230071059359,-5.14328742535704
"721","Rv1615",0.445649610333334,1.56765605830769,1.67443576707504,0.112254566869615,0.411267586070497,-5.14393539666866
"174","Rv1138a",-0.306625375888889,2.49722383761538,-1.67402247715274,0.112336837839689,0.411287876243671,-5.14454790925023
"3035","Rv3675",-0.407937456222223,1.92925152407692,-1.67311719652658,0.11251722718903,0.411420877269473,-5.14588919668437
"1220","Rv2063",0.359714114666666,1.72335702961538,1.67306979094801,0.112526680238255,0.411420877269473,-5.14595941981731
"4564",NA,0.335363664944445,2.35115325046154,1.67135879507237,0.112868323165556,0.411897211230883,-5.14849301589302
"3126","Rv3753c",-0.297936987972222,1.14363039515385,-1.67111592395591,0.112916890524596,0.411897211230883,-5.14885250336647
"2339","Rv3049c",-0.368625972194444,0.901418161615385,-1.67015075530198,0.113110074302289,0.411897211230883,-5.15028073742629
